"collection_date","location","iso_code","total_vaccinations","total_vaccinations_per_hundred","daily_vaccinations_raw","daily_vaccinations","daily_vaccinations_per_million","people_vaccinated","people_fully_vaccinated","people_fully_vaccinated_per_hundred","source"
"2020-12-02 00:00:00.0000000","Norway","NOR","1","0.000","","","","1","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-03 00:00:00.0000000","Norway","NOR","1","0.000","0","0","0.000","1","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-04 00:00:00.0000000","Norway","NOR","2","0.000","1","0","0.000","2","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-05 00:00:00.0000000","Norway","NOR","2","0.000","0","0","0.000","2","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-06 00:00:00.0000000","Norway","NOR","2","0.000","0","0","0.000","2","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-07 00:00:00.0000000","Norway","NOR","4","0.000","2","1","0.000","4","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-08 00:00:00.0000000","Norway","NOR","4","0.000","0","0","0.000","4","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-08 00:00:00.0000000","Lithuania","LTU","1","0.000","","","","1","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-09 00:00:00.0000000","Lithuania","LTU","","","","127","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-09 00:00:00.0000000","Norway","NOR","5","0.000","1","1","0.000","5","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-10 00:00:00.0000000","Norway","NOR","6","0.000","1","1","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-10 00:00:00.0000000","Lithuania","LTU","","","","127","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-11 00:00:00.0000000","Lithuania","LTU","","","","127","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-11 00:00:00.0000000","Norway","NOR","6","0.000","0","1","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-12 00:00:00.0000000","Norway","NOR","6","0.000","0","1","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-12 00:00:00.0000000","Lithuania","LTU","","","","127","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-13 00:00:00.0000000","Lithuania","LTU","","","","127","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-13 00:00:00.0000000","Norway","NOR","6","0.000","0","1","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-13 00:00:00.0000000","United Kingdom","GBR","86095","0.130","","","","86095","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-14 00:00:00.0000000","Norway","NOR","6","0.000","0","0","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-14 00:00:00.0000000","Lithuania","LTU","","","","127","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-14 00:00:00.0000000","Canada","CAN","297","0.000","","","","297","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-14 00:00:00.0000000","United Kingdom","GBR","","","","83874","1236.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-15 00:00:00.0000000","Canada","CAN","1163","0.000","866","866","23.000","1163","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-15 00:00:00.0000000","China","CHN","1500000","0.100","","","","1500000","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-15 00:00:00.0000000","Lithuania","LTU","","","","127","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-15 00:00:00.0000000","Norway","NOR","6","0.000","0","0","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-15 00:00:00.0000000","Russia","RUS","28500","0.020","","","","28500","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-15 00:00:00.0000000","United Kingdom","GBR","","","","83874","1236.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-16 00:00:00.0000000","Russia","RUS","","","","3357","23.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-16 00:00:00.0000000","Norway","NOR","6","0.000","0","0","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-16 00:00:00.0000000","Lithuania","LTU","","","","127","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-16 00:00:00.0000000","China","CHN","","","","187500","130.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-16 00:00:00.0000000","Canada","CAN","3683","0.010","2520","1693","45.000","3683","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-16 00:00:00.0000000","United Kingdom","GBR","","","","83874","1236.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-17 00:00:00.0000000","Canada","CAN","7201","0.020","3518","2301","61.000","7201","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-17 00:00:00.0000000","China","CHN","","","","187500","130.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-17 00:00:00.0000000","Lithuania","LTU","","","","127","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-17 00:00:00.0000000","Norway","NOR","6","0.000","0","0","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-17 00:00:00.0000000","Russia","RUS","","","","3357","23.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-17 00:00:00.0000000","United Kingdom","GBR","","","","83874","1236.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-18 00:00:00.0000000","Russia","RUS","","","","3357","23.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-18 00:00:00.0000000","Norway","NOR","6","0.000","0","0","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-18 00:00:00.0000000","Lithuania","LTU","","","","127","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-18 00:00:00.0000000","China","CHN","","","","187500","130.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-18 00:00:00.0000000","Canada","CAN","10615","0.030","3414","2580","68.000","10615","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-18 00:00:00.0000000","United Kingdom","GBR","","","","83874","1236.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-19 00:00:00.0000000","Canada","CAN","11894","0.030","1279","2319","61.000","11894","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-19 00:00:00.0000000","China","CHN","","","","187500","130.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-19 00:00:00.0000000","Lithuania","LTU","","","","127","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-19 00:00:00.0000000","Israel","ISR","57","0.000","","","","57","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-19 00:00:00.0000000","Norway","NOR","6","0.000","0","0","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-19 00:00:00.0000000","Russia","RUS","","","","3357","23.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-19 00:00:00.0000000","United Kingdom","GBR","","","","83874","1236.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-20 00:00:00.0000000","Russia","RUS","","","","3357","23.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-20 00:00:00.0000000","Norway","NOR","6","0.000","0","0","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-20 00:00:00.0000000","Israel","ISR","6944","0.080","6887","6887","796.000","6944","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-20 00:00:00.0000000","Lithuania","LTU","","","","127","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-20 00:00:00.0000000","China","CHN","","","","187500","130.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-20 00:00:00.0000000","Canada","CAN","14492","0.040","2598","2366","63.000","14492","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-20 00:00:00.0000000","United Kingdom","GBR","667287","0.980","","","","667287","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-20 00:00:00.0000000","United States","USA","556208","0.170","","","","556208","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-21 00:00:00.0000000","Canada","CAN","20866","0.060","6374","2938","78.000","20866","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-21 00:00:00.0000000","China","CHN","","","","187500","130.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-21 00:00:00.0000000","Lithuania","LTU","","","","127","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-21 00:00:00.0000000","Israel","ISR","29437","0.340","22493","14690","1697.000","29437","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-21 00:00:00.0000000","Norway","NOR","6","0.000","0","0","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-21 00:00:00.0000000","Russia","RUS","","","","3357","23.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-21 00:00:00.0000000","United States","USA","614117","0.190","57909","57909","175.000","614117","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-21 00:00:00.0000000","United Kingdom","GBR","","","","46423","684.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-22 00:00:00.0000000","Russia","RUS","52000","0.040","","3357","23.000","52000","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-22 00:00:00.0000000","Qatar","QAT","0","0.000","","","","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-22 00:00:00.0000000","Norway","NOR","6","0.000","0","0","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-22 00:00:00.0000000","Israel","ISR","70490","0.810","41053","23478","2712.000","70490","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-22 00:00:00.0000000","Lithuania","LTU","","","","127","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-22 00:00:00.0000000","Liechtenstein","LIE","0","0.000","","","","0","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-22 00:00:00.0000000","China","CHN","","","","187500","130.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-22 00:00:00.0000000","Canada","CAN","26287","0.070","5421","3589","95.000","26287","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-22 00:00:00.0000000","United Kingdom","GBR","","","","46423","684.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-22 00:00:00.0000000","United States","USA","","","","127432","385.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-23 00:00:00.0000000","Canada","CAN","35089","0.090","8802","4487","119.000","35089","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-23 00:00:00.0000000","China","CHN","","","","187500","130.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-23 00:00:00.0000000","Bahrain","BHR","38965","2.290","","","","38965","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-23 00:00:00.0000000","Liechtenstein","LIE","0","0.000","","","","0","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-23 00:00:00.0000000","Lithuania","LTU","","","","127","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-23 00:00:00.0000000","Israel","ISR","129384","1.490","58894","32332","3735.000","129384","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-23 00:00:00.0000000","Norway","NOR","6","0.000","0","0","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-23 00:00:00.0000000","Qatar","QAT","","","","1351","469.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-23 00:00:00.0000000","Russia","RUS","","","","12592","86.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-23 00:00:00.0000000","Switzerland","CHE","0","0.000","","","","0","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-23 00:00:00.0000000","United States","USA","1008025","0.300","","150606","455.000","1008025","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-23 00:00:00.0000000","United Kingdom","GBR","","","","46423","684.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-24 00:00:00.0000000","Switzerland","CHE","","","","3000","347.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-24 00:00:00.0000000","Russia","RUS","","","","21827","150.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-24 00:00:00.0000000","Qatar","QAT","","","","1351","469.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-24 00:00:00.0000000","Norway","NOR","6","0.000","0","0","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-24 00:00:00.0000000","Mexico","MEX","2924","0.000","","","","2924","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-24 00:00:00.0000000","Israel","ISR","199693","2.310","70309","39927","4613.000","199693","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-24 00:00:00.0000000","Lithuania","LTU","","","","127","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-24 00:00:00.0000000","Liechtenstein","LIE","0","0.000","0","0","0.000","0","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-24 00:00:00.0000000","Bahrain","BHR","50071","2.940","11106","11106","6527.000","50071","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-24 00:00:00.0000000","China","CHN","","","","187500","130.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-24 00:00:00.0000000","Costa Rica","CRI","55","0.000","","","","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-24 00:00:00.0000000","Canada","CAN","45398","0.120","10309","5457","145.000","45398","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-24 00:00:00.0000000","Chile","CHL","420","0.000","","","","420","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-24 00:00:00.0000000","United Kingdom","GBR","","","","46423","684.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-24 00:00:00.0000000","United States","USA","","","","191001","577.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-25 00:00:00.0000000","Chile","CHL","5191","0.030","4771","4771","250.000","5191","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-25 00:00:00.0000000","Canada","CAN","45700","0.120","302","5012","133.000","45700","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-25 00:00:00.0000000","Costa Rica","CRI","","","","240","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-25 00:00:00.0000000","China","CHN","","","","187500","130.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-25 00:00:00.0000000","Bahrain","BHR","50543","2.970","472","5789","3402.000","50543","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-25 00:00:00.0000000","Liechtenstein","LIE","0","0.000","0","0","0.000","0","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-25 00:00:00.0000000","Lithuania","LTU","1","0.000","","","","1","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-25 00:00:00.0000000","Israel","ISR","237377","2.740","37684","39553","4570.000","237377","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-25 00:00:00.0000000","Mexico","MEX","","","","1300","10.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-25 00:00:00.0000000","Norway","NOR","6","0.000","0","0","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-25 00:00:00.0000000","Qatar","QAT","","","","1351","469.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-25 00:00:00.0000000","Russia","RUS","","","","31061","213.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-25 00:00:00.0000000","Switzerland","CHE","","","","3000","347.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-25 00:00:00.0000000","United States","USA","","","","215238","650.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-25 00:00:00.0000000","United Kingdom","GBR","","","","46423","684.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","Switzerland","CHE","","","","3000","347.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","Russia","RUS","","","","40296","276.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","Qatar","QAT","","","","1351","469.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","Slovenia","SVN","1008","0.050","","","","1008","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","Norway","NOR","6","0.000","0","0","0.000","6","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","Mexico","MEX","","","","1300","10.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","Israel","ISR","269346","3.110","31969","38470","4445.000","269346","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","Lithuania","LTU","","","","1208","444.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","Liechtenstein","LIE","0","0.000","0","0","0.000","0","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","Bahrain","BHR","51556","3.030","1013","4197","2467.000","51556","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","China","CHN","","","","187500","130.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","Costa Rica","CRI","","","","240","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","Canada","CAN","48719","0.130","3019","5261","139.000","48719","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","Chile","CHL","8335","0.040","3144","3958","207.000","8335","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","Cayman Islands","CYM","0","0.000","","","","0","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","United Kingdom","GBR","","","","46423","684.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-26 00:00:00.0000000","United States","USA","1944585","0.590","","231396","699.000","1944585","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","Cayman Islands","CYM","","","","275","4184.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","Chile","CHL","8646","0.050","311","2742","143.000","8646","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","Canada","CAN","52280","0.140","3561","5398","143.000","52280","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","Costa Rica","CRI","","","","240","47.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","China","CHN","","","","187500","130.000","","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","Czechia","CZE","1242","0.010","","","","1242","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","Denmark","DNK","6631","0.110","","","","6631","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","Estonia","EST","191","0.010","","","","191","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","Bahrain","BHR","53614","3.150","2058","3662","2152.000","53614","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","Austria","AUT","678","0.010","","","","678","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","Liechtenstein","LIE","0","0.000","0","0","0.000","0","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","Lithuania","LTU","2418","0.090","","1208","444.000","2418","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","Israel","ISR","370138","4.280","100792","51885","5994.000","370138","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","Italy","ITA","6985","0.010","","","","6985","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","France","FRA","13","0.000","","","","13","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","Germany","DEU","24266","0.030","","","","24265","","0.000","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
"2020-12-27 00:00:00.0000000","Mexico","MEX","6824","0.010","","1300","10.000","6824","","","https://raw.githubusercontent.com/owid/covid-19-data/master/public/data/vaccinations/vaccinations.csv"
